text_id_kaggle,human,fold,pred_handfeat_oof,pred_tfidf_oof,pred_embed_oof,pred_handfeat_lopo,pred_tfidf_lopo,pred_embed_lopo,pred_finetuned_oof
2E6495FC2C72,2.5,1,2.630740024887377,2.1339804632388457,2.2943806648254395,2.6337837010214784,2.3290910151269704,2.4902286529541016,2.5386204719543457
2E8A8C550F8D,2.0,4,2.946945174796353,2.66424531373566,3.000009536743164,2.9607341116947103,2.812246332682712,3.1378631591796875,2.9239184856414795
2E8C8C439D36,2.5,4,2.6075937512452323,2.8933166657299805,3.280061721801758,2.606453809129615,2.9721980331411375,3.434565305709839,3.26528000831604
2E98035B8362,3.5,1,2.74010950019777,3.1875103373858855,2.965940475463867,2.732818491151532,2.908428508575536,2.5908658504486084,3.479191303253174
2EA9DA7AAD2C,3.0,1,3.373829734077371,3.3764791970477255,3.6318302154541016,3.38065758549122,3.387415503271712,3.5746922492980957,3.877537250518799
2EB94A444839,3.0,1,3.067850060762688,2.8614175047301544,3.0957651138305664,3.134308686065543,3.1280082464038497,3.369215250015259,3.203778028488159
2EBC2F60AAE9,2.0,1,2.8040390513224605,2.6689549135306994,2.406477451324463,2.8141640697706753,2.5779974305008992,2.563807249069214,2.639971971511841
2EC0647293F6,2.5,2,3.27253354996103,3.1549113029157354,3.4742698669433594,3.2135577440991168,3.1075090505979466,3.319831609725952,3.6212024688720703
2EEB160A4BD1,3.5,1,2.8814977778120183,3.457594437867212,3.1449856758117676,2.887402848893584,3.155579801191074,3.001798152923584,3.334731101989746
2EEEE9C5E227,4.5,1,3.5168813535999197,3.811979546080962,3.857856988906861,3.512266894082713,3.6497279011411545,3.7314987182617183,3.8980681896209717
2EF984473EC5,3.0,3,2.9946342650671793,3.235185757529675,3.2127246856689453,2.999905167020961,2.821349344648898,2.973820686340332,3.9146311283111572
2F10C8035FEA,2.5,0,3.126839884270124,2.5811444966527675,2.4237067699432373,3.1426743861153987,2.8180788951083624,2.262147903442383,2.894064426422119
2F268BE28055,4.0,1,3.4025704848534897,3.608842230952904,3.1517791748046875,3.4272796284865112,3.6385310453083086,3.376816987991333,3.275787591934204
2F3210D23414,4.0,3,2.9962463768032315,3.388851607761649,3.5633585453033447,2.9878595882754904,3.4345253531984676,3.7053744792938232,3.150110960006714
2F3E35DA88B0,4.0,0,2.8862511685762935,3.455757364407977,3.304697036743164,2.860831240104551,3.1598800115567567,3.3139419555664062,3.387648105621338
2F56C4AD3F46,4.0,3,3.1519463199856026,3.4405150965237663,3.117544174194336,3.146000023101708,3.250621534308343,3.029224395751953,3.287214517593384
2F7B0CE01B4B,4.0,0,3.477169038424054,3.8449101200279454,3.623499155044556,3.4774745441297377,3.667015860840323,3.613600969314575,4.512564182281494
2F81111E7831,3.0,4,3.0380890373150335,2.674146358069301,3.1582350730895996,3.042012563276802,2.688122010745861,3.189419746398926,3.1489481925964355
2F93B934ED27,3.5,1,3.166247691262717,2.832036657354859,2.8478293418884277,3.1619148953202183,2.81749577704862,2.7828707695007324,2.784961700439453
2FE31DD4FD98,4.0,2,3.533687035375473,3.5401957937619235,3.370967388153076,3.5347623869740525,3.67170906976902,3.5354535579681396,3.899766445159912
3012637E06B5,3.0,2,3.010622757605911,2.955373399501788,2.9445927143096924,3.013278195016864,2.867862399621272,2.9399378299713135,3.0635433197021484
301A4BFAE56A,3.0,4,2.59841728621542,2.890894835398815,3.235600709915161,2.607450071170294,2.667016526845433,2.9780492782592773,3.4679441452026367
305EFA6DBBBF,3.0,0,3.1842550181314797,3.662680277208635,3.469525098800659,3.1755619241074355,3.6025991502049823,3.411283254623413,3.6342225074768066
306796D0279E,2.0,1,2.5823842820794427,2.52284306822025,2.386176109313965,2.5852216886508517,2.404263747973361,2.3999388217926025,2.621992349624634
307D618AF467,3.5,4,3.1872038080161116,3.313572558648204,3.17676043510437,3.1967539067690964,3.25868407543346,3.252807140350342,3.5357468128204346
30A7E68EFC88,2.5,3,3.0475215331185357,3.0874519767525843,3.1757776737213135,3.082109194238895,3.1651988387748133,3.32094144821167,3.024360418319702
30B9B18CCCC2,2.5,2,3.1188293529832363,3.0087622475289195,2.9008092880249023,3.113446754767164,3.12721224605088,2.8570613861083984,3.0894148349761963
30DDC17D2986,3.5,0,3.278814391186479,3.4579555549576906,3.4087538719177246,3.281935776135519,3.134419241579346,3.452787399291992,3.8664498329162598
30FE0B8168BE,3.5,0,2.9695203635158895,2.9162551170392654,2.9643282890319824,2.985041215207537,2.975442395509475,3.0596134662628174,3.423116683959961
310CDA45739E,3.5,4,3.403375517818131,3.500844967970754,3.014907121658325,3.38817368273318,3.5147641346255725,2.914395570755005,3.20353627204895
3134FDB9DB86,2.5,0,2.9383789241527727,2.842992845258078,2.287980794906616,2.9555919953440015,2.9124907674179905,2.4514412879943848,2.6183526515960693
3137C16C109D,2.0,2,2.858783143736784,1.979941573897699,1.9433298110961912,2.867428466207025,2.172758955282446,2.015397071838379,1.6846989393234253
31490B1FA765,2.5,4,2.7877987039498686,2.57027518818016,2.8772847652435303,2.81328128733812,2.7144587869061754,3.028583526611328,3.2325875759124756
314E6ED40C6A,3.0,0,2.676045028479084,2.7392511021576835,3.165382623672486,2.6696159165726217,2.697797000936492,3.244145154953003,3.2170321941375732
31B604C7D90F,3.0,0,3.3710596559352792,3.492668189626409,3.78049373626709,3.379357102830547,3.178704588308037,3.7501204013824463,3.9753174781799316
31D67F9A82BA,4.0,4,3.3812138946005468,3.0357373902028826,3.5051984786987305,3.380496704065621,3.047378161649349,3.5138909816741943,3.1828501224517822
31EEF9A4A29B,4.0,4,3.5118807042287874,3.96594120974623,3.6339447498321538,3.514881478237784,4.133157542945012,3.738546371459961,3.8925251960754395
32380C91070A,3.0,2,3.1027769679488912,3.228847024787757,3.0573501586914062,3.115356104457738,2.905163828612563,2.9724647998809814,3.125565767288208
323F5DADC975,2.5,1,2.989019020474278,2.569244931951423,2.62442946434021,2.9551419184286796,2.4421435499969797,2.5283043384552,2.6696841716766357
325B2F7BB3B1,3.0,4,2.9343331163672186,2.8765193502244712,2.901054620742798,2.9460533469381343,2.693341837849362,2.7116503715515137,3.0940003395080566
327AAC23CF5D,2.0,2,2.5406672370605854,2.3194894920682363,2.448403596878052,2.5571526456627183,2.4584295753558005,2.5720021724700928,2.70346736907959
327EB11122D0,2.0,1,3.2804800010555613,2.2841557239774413,2.906691551208496,3.3030448053461203,2.1735938050977435,3.1406869888305664,2.485046863555908
327F36243259,4.0,4,3.4900576207716063,3.4218512762272217,3.065491199493408,3.497951078263392,3.4684810116481435,2.8874175548553467,3.783210039138794
327F4BCC9E4B,3.5,4,3.383867893775516,3.7370262407347137,3.5340352058410645,3.3812589443186223,3.870213173884941,3.867445468902588,4.585947036743164
32A1DC59F4EF,2.5,0,2.731557638566945,2.4513156541287717,2.4804646968841553,2.7111873542475906,2.2166461681510867,2.2883472442626953,2.992393732070923
32B2D5592E1D,2.0,2,3.272725251075734,2.9504817095738085,2.997814893722534,3.2847422879923913,3.1364435950931795,3.0889225006103516,3.2387826442718506
32E2949B0C66,3.0,2,3.029363313820463,3.622518005566748,3.169621467590332,3.044870674536536,3.6407303821910864,3.2460131645202637,3.4576926231384277
331103D7D5CF,3.5,3,3.4777224768360058,3.6774673373707136,3.3720791339874268,3.4657135005099957,3.5260476406943004,3.2102808952331543,3.9332988262176514
33113B7D1125,3.0,2,2.965620458467554,2.8691910638330187,2.7753982543945312,2.972786379584998,2.655927802987546,2.6322028636932373,3.0442700386047363
331760E7A5CB,3.0,2,3.327204041408695,3.234373363374396,3.1525979042053223,3.340968006530666,3.1618153287227044,3.0126259326934814,3.9627716541290283
331D60E145C4,4.0,4,3.2732146805695783,3.441555592808357,3.1622421741485596,3.2899517732831964,3.4305584645648124,3.223412275314331,3.713754653930664
332F7B4392BA,3.0,4,3.3649613208697473,3.139257292599452,3.293217420578003,3.395453483767989,3.2148367587212254,3.762528896331787,3.6434507369995117
33ADAAB38BFC,3.0,4,3.0379271023083203,3.595187283542206,3.1321539878845215,3.0291677363221448,3.549268148812535,3.176006317138672,3.50705623626709
33AF50FB5ED9,4.0,3,3.0365459700561943,3.343040926629804,3.554767608642578,3.030800280334821,3.27122812678577,3.652533531188965,3.8022823333740234
33CC5A37AC8C,2.5,4,3.2210409623203127,2.530621001386032,2.8901500701904297,3.221959735592131,2.6179045619508092,2.7914481163024902,2.8671531677246094
33CCEE3933ED,3.0,2,3.4601227849488794,3.675807585674395,3.4570536613464355,3.4705782679250645,3.5701088358077224,3.394166946411133,3.869659185409546
33CFC6838E04,2.5,2,2.839988474798167,2.163100145358218,2.509521722793579,2.825573460443387,2.08550978039909,2.282184600830078,2.538658380508423
33DEFCDAD05F,4.0,4,3.4528562559441123,3.671123556171378,3.925776481628418,3.469106505273412,3.5161371025650032,3.61783766746521,4.38618803024292
33E25E6A8028,3.0,1,2.8921334883940344,3.1957121005133056,3.240041494369507,2.883769163944188,3.3949944442893445,3.3823773860931396,3.7555441856384277
33E7F1C7E399,2.5,0,3.06908901752953,2.6664766053337,2.7391955852508545,3.074940151821385,2.7458776690773976,2.867974758148194,2.7992708683013916
33F18D5D8867,4.5,1,3.661399498845046,4.005423179620922,3.804858684539795,3.6601358882065185,4.058486796554682,3.998161792755127,3.9671990871429443
340BCFE7E249,3.0,4,3.1482216258091484,3.080581883222834,2.7051727771759033,3.13508324118316,3.0866803554995332,2.8130717277526855,3.219646692276001
3418CB8125B3,2.0,3,3.063293559205822,2.978024069168022,3.1663548946380615,3.057805185377652,3.007234719628678,3.5003437995910645,3.3742682933807373
34317A7F1262,2.5,0,2.8039366364572156,2.4034869799678003,2.1862993240356445,2.800120499746334,2.468548118726437,2.3259785175323486,2.613067388534546
3438C0C5ACEA,5.0,0,3.2875537779332293,3.990854704038993,3.7722487449646,3.277974857182022,3.802779459395574,3.5755615234375,4.099006652832031
343A80DD6FB3,3.5,1,3.373244737181999,3.3839859334039692,3.4166994094848633,3.37599094724447,3.433338963274888,3.3129143714904785,3.6404995918273926
344D7B1A7E49,3.5,1,3.346467275993058,3.369113869668128,3.557826280593872,3.3541586616446764,3.4911100991105535,3.5579442977905273,3.6015937328338623
34553E598A00,2.5,2,4.715369814485522,2.695074203888704,3.0390946865081787,4.573305164664356,2.469842512653039,2.9889144897460938,2.73722243309021
346D75CE413A,3.0,2,3.1298316576744916,3.271025374925168,3.280339241027832,3.1121353715290847,2.9409000590937127,3.2253341674804688,3.9881269931793213
346E77F08903,1.5,4,2.688066284093474,2.506357252151516,2.2428903579711914,2.712566266793079,2.47149743728746,2.3800854682922363,2.191725254058838
34716B652420,2.0,4,1.772166444066858,2.179344813936022,1.9775025844573977,1.7027984762068962,2.069407578780607,1.7844170331954956,2.144561290740967
3498E7E2DAB6,3.0,2,3.5041890237198556,3.4303479296442005,3.498501777648926,3.510523919410928,3.441945382367346,3.4192352294921875,4.026247501373291
349FF2E7D179,3.5,2,3.5647939655359457,3.4945471827522665,3.7026963233947754,3.591426413563655,3.612522091825408,3.5829930305480957,4.2413763999938965
34A066E69905,3.5,3,3.521981158387425,3.820989819953467,3.360262393951416,3.51748803486785,3.5473186255295617,3.1525888442993164,3.519901990890503
34AC1808D15A,3.0,4,3.057807597271644,3.582540377015877,3.5599350929260254,3.055174074718612,3.5470531506315295,3.474052906036377,4.089137554168701
34C829F3DC6A,4.0,2,2.9084049446822196,3.278081681509095,3.5219945907592773,2.8880179993299504,3.344280318113734,3.732438087463379,3.276724100112915
34D76C62269C,4.0,2,3.24333341338655,3.5699543367185433,3.860420703887939,3.2310938825385858,3.4453571251235773,3.83759880065918,4.222166061401367
34E4FB64EEBA,3.5,2,3.0606067950639617,2.908342461078065,3.0194475650787354,3.0719309794763774,2.864944105376231,2.9460954666137695,3.3174173831939697
34E9C436DECE,3.0,0,3.3438130560231363,2.8716385503046222,3.0764904022216797,3.327151376505746,2.974636534093137,3.0814270973205566,3.282343864440918
34F016931102,3.5,4,2.844695369540698,2.9119512419457605,3.1106302738189697,2.828481044048349,2.9707114231701706,3.3303775787353516,3.1030333042144775
352F0193E251,4.0,3,3.1884134922329403,3.2254018256676433,3.5796008110046387,3.1968674814970894,3.116330803357133,3.4569177627563477,3.922645092010498
3550660EE2EC,2.5,4,2.9044917557254784,2.8134906480942465,2.3669586181640625,2.9009857340989353,2.6709913101723743,2.628310441970825,2.6972169876098633
3564BBEC4A09,2.5,1,3.656475168547376,3.5827240755254945,3.375145435333252,3.663929248907421,3.5469965826241703,3.275843620300293,3.4563708305358887
3567E4ED2023,2.0,1,2.8113190292151096,2.4970707737691953,2.542139768600464,2.8369928103324593,2.4296298024815743,2.8550002574920654,2.721818685531616
35954693FE8E,4.0,0,3.395658850036165,3.6596780336807577,3.7553303241729736,3.4020277687479417,3.78480787777076,3.9290170669555664,4.076263427734375
35A1342EF397,3.5,0,3.291812777843147,3.473327399156563,3.526972532272339,3.2837957004879534,3.4690204311272943,3.2623701095581055,4.309886455535889
35A7E263AC71,3.0,2,3.4035926363205404,3.314242230741776,3.4972071647644043,3.406533879494526,3.282242511603443,3.5316789150238037,3.669299364089966
35C5C7E2BB5E,4.0,0,3.1763483230140763,3.50447272732366,3.4805619716644287,3.1815678182462928,3.2813891758247,3.337149858474731,4.143119812011719
35CF1B2B1326,3.5,1,2.8407191346344183,2.8976409942956227,3.053948163986206,2.8330765221386724,2.9807118990855135,3.358543157577514,2.8787944316864014
35D43561EE62,3.0,2,3.125947878818643,3.0192871698533454,3.2174572944641113,3.110465959357227,2.9212969789391603,3.1675093173980713,3.749525308609009
35D50C79C5CB,3.5,4,3.1360390807408036,3.450081553778709,3.2001593112945557,3.1327917536454652,3.0331850273660343,3.208320140838623,3.4803876876831055
35D983476332,3.0,3,3.034678404680613,2.1957316009801833,2.916919469833374,3.0280555288234523,2.2645254302016142,2.8885152339935303,2.579892873764038
35E552843ADF,3.5,4,3.225705512147686,3.5678372297619125,3.6106607913970943,3.2259624837497975,3.3104865169079627,3.6329593658447266,3.995830535888672
36035C063AB3,3.5,4,3.5638904961940003,4.142989874499284,3.4788126945495605,3.5789137582406014,4.266921381964514,3.31747055053711,3.83945369720459
363295DC545F,2.5,1,3.2058605437549055,3.076346337068729,3.312082052230835,3.206163168831885,3.174035626891438,3.122274398803711,2.897975444793701
3651697D855B,3.5,1,3.899625387334331,3.545215850377075,3.2873752117156982,3.951333889970712,3.5553798918676587,3.5078818798065186,3.639479160308838
36677FE57D6B,3.0,0,2.9222473998409395,2.941127104521228,3.0625717639923096,2.918688628467781,2.8492947693036035,3.0867552757263184,3.2090003490448
367781F47105,4.0,3,3.4513937758155424,3.601719592333154,3.833796262741089,3.429342906325336,3.620105097186108,3.950638055801392,4.250579357147217
3691B4714FD5,3.5,2,3.3660933582617507,3.451900014464174,3.1697394847869873,3.3811695758008056,3.501609984497289,3.3199462890625,3.553976535797119
36A5035117B4,3.0,3,3.0204036226415827,3.30555384519581,3.2530393600463867,3.018617059577528,3.3447152810491576,3.2849717140197754,4.039965629577637
36A74F4F050A,3.0,3,2.9577271397699656,3.109423356847452,3.0305981636047363,2.9614624545952415,3.0978114326039012,2.915923595428467,3.309316873550415
36B2E183713B,3.0,2,3.082836230801227,3.0681447900911154,3.3886349201202393,3.073727850735776,3.01095286853518,3.3334665298461914,3.4633495807647705
36BBFBB5EA41,4.0,0,3.051532356418388,3.3944912162263448,3.1837565898895264,3.038474097315518,3.177289386432861,2.962136745452881,3.980729341506958
36F66596E3B7,2.5,1,2.833462495777893,2.824321391642892,3.064943552017212,2.829104239242752,2.816851755481025,3.2235355377197266,2.4768075942993164
371739A95793,2.0,2,2.7448630225074586,2.7367629927278116,2.8954339027404785,2.7826140780291095,2.639578368901464,2.807259321212769,2.742722749710083
37193A72B5D2,3.0,3,3.1827402957641966,3.061525753634387,3.283254384994507,3.1539431724180416,2.9572696117755033,3.454892158508301,3.230008840560913
3741D275F8BC,3.0,0,3.3650986803792033,3.708181661490243,3.6768431663513184,3.3843782005127627,3.567516383052217,3.856413602828979,4.501320838928223
374CF6E834A5,4.0,4,2.955498407689245,3.4292557575854508,3.484528064727783,2.950597899890929,3.228974854334651,3.4890263080596924,3.2742817401885986
375ABFC3D6F5,3.5,1,3.182300048216485,3.037482443151483,3.364809036254883,3.179331385217022,2.8755732894922175,3.3467555046081543,3.406874179840088
3766B7A3A5E0,4.5,0,3.4080618453534144,3.8763304096847193,3.47988224029541,3.410015390651633,3.8639154738238695,3.4036672115325928,4.285240650177002
37A8D06A04AC,3.0,1,3.42208103818761,2.596588690497337,3.3205273151397705,3.418337539070662,2.585249089191057,3.230985164642334,3.268937587738037
37D67E614E05,3.0,4,2.6628858665942143,3.009115684949242,2.5660133361816406,2.6474177920003656,2.654449865995016,2.2449862957000732,2.8003909587860107
37DD80EFE4D4,3.0,4,2.954240868305567,3.084267028727517,3.3183770179748535,2.958497282528888,2.995163204166472,3.1861445903778076,3.7826404571533203
380164B1BAB5,4.0,2,3.4107161420054384,3.688793077410345,3.48990797996521,3.394657807442462,3.6705939743302776,3.4168553352355957,3.909311294555664
3814F9116CD1,3.0,1,3.1042568525677807,2.5149086568222163,2.527401924133301,3.105315756674722,2.3908802392207096,2.525341510772705,2.5932810306549072
3816B67C0B31,3.0,4,3.304475686154472,3.3864419537871577,3.319157600402832,3.3110203838174925,3.24368203652714,3.267333984375,3.023073673248291
38203808F81B,4.0,0,3.341293024657597,3.700597264142376,3.5902929306030273,3.328674994564526,3.842985763447904,3.7698428630828857,3.8801305294036865
3821238FE334,3.0,3,3.211632607825401,3.307481487289796,3.488788366317749,3.216087171777831,3.475145161109518,3.7465224266052246,3.758603811264038
38452CB371C9,3.0,4,3.211458391778366,3.605606400222339,3.2458324432373047,3.251906423593368,3.68628459881411,3.672762632369995,3.677255868911743
386C2A01AD9D,3.0,1,2.7495523523839385,3.2395477127780214,2.8704891204833984,2.750358207903565,3.334773731459344,2.876466751098633,3.115978717803955
387857083AAE,3.5,1,3.1087067744016217,3.131173885538963,3.4191126823425293,3.109997085678188,3.1776227886582893,3.168488025665283,3.3922998905181885
389752B5BECF,3.5,4,3.3318742155565695,3.308646236630932,3.492179155349731,3.3216384962789283,3.5494156735670757,3.5715198516845703,3.4468564987182617
3898358B58BB,3.5,0,3.297169155109662,3.18242112707575,3.1291825771331787,3.306272328660916,3.294123893024299,3.4891042709350586,3.5995829105377197
38AB1DF25E7F,2.5,0,3.0753238753315135,2.8278209556916205,2.8885974884033203,3.0503770441942724,2.5909326078833157,2.6678385734558105,3.357558012008667
38B60A8516C2,3.5,2,3.182933019397846,3.7606414858515858,3.656506061553955,3.1626151945024024,3.4036301925898735,3.722083330154419,4.022387504577637
38CADC812CBA,3.0,2,2.506588143821814,3.0354558367526856,2.827796220779419,2.546521573871098,2.8376267869073297,2.7710022926330566,3.2688679695129395
38DF7BD353A9,3.0,3,2.8729922353219948,2.90214850610529,3.1161680221557617,2.8770725321392527,2.9454020792664783,2.967989444732666,2.786400556564331
38EE843B5CD1,3.0,1,2.8182047045079406,3.0853773922548973,3.23433256149292,2.8054709416356873,2.835439320286066,2.8046741485595703,3.052569627761841
38FA6185D43F,3.5,0,3.386823186064402,3.1638074625894363,3.652681827545166,3.4268072654405324,3.13612632122312,4.0000319480896,3.606731414794922
3904D0B954A3,3.5,0,3.369742401504886,3.5069896411239947,3.5566487312316895,3.383164374190404,3.4137439962504565,3.648127555847168,4.218856334686279
392BCD798D37,2.5,4,2.666381251444397,2.8246529503189843,2.375164031982422,2.6725547523389235,2.6818127143467487,2.329664468765259,2.3381452560424805
39492CE9549E,4.0,1,3.654447139556134,3.72204102252803,3.7221262454986577,3.6609662548307105,3.873218867419997,3.693047523498535,3.890958547592163
394F5867B7EC,3.0,0,3.1551646211915787,3.403799232065499,3.4921629428863525,3.1465054501547214,3.320938124419638,3.31634521484375,3.913639545440674
395189B8B76B,3.5,1,2.7540254151544863,3.3663866732144507,3.0870590209960938,2.7703067718899304,3.270389492464319,3.031273603439331,3.386286973953247
39524C93F4D4,3.5,0,3.577351586003343,3.433881540171281,3.369816303253174,3.581857444465121,3.363227421017009,3.2926175594329834,3.8301408290863037
39776B3A4C70,3.5,4,2.815064032633206,2.786981037876667,2.713080883026123,2.8203920950614534,3.0192478693577387,2.914039373397827,3.19830322265625
3991A6F647D3,2.5,4,2.837569871056134,2.44158817631929,2.6880135536193848,2.829426299450431,2.5660044846089427,2.975019693374634,2.712287425994873
39929B24673E,3.0,4,3.2794669433211174,2.5897545459577005,2.5119776725769043,3.3245267311145104,2.6445972512112426,2.7718775272369385,2.826300621032715
39B3FC0EAE2A,3.5,0,3.477040557289478,3.75643602414304,3.9023356437683105,3.460151913739623,3.663331238464118,3.713919162750244,3.9002532958984375
39B6454376C8,3.0,3,2.8658347536183193,3.1036035053652453,2.75079083442688,2.8556514930260892,3.0204006359311357,2.944385290145874,3.4727492332458496
39BB85E5CB5A,2.5,3,2.9302259035667197,2.6877633978526942,3.268038034439087,2.922413848201381,2.6784073227886185,3.2239933013916016,2.9306137561798096
39E0A362CF29,3.0,2,3.758415288461699,3.6410036042987706,3.4017841815948486,3.793850186433366,3.411085423666302,3.4564647674560547,3.8132452964782715
39F27C7223DB,3.5,2,3.435646650794202,3.290952138169157,3.646268129348755,3.4405581785374766,3.0344161576300825,3.595757484436035,3.874767303466797
39F578D9212E,3.0,3,3.17395412641889,3.583717694226804,3.8675200939178462,3.165676323265378,3.5523248511339824,3.8168368339538574,3.72487735748291
3A2DBB1E0556,3.0,1,3.6593118129273954,3.034427035364594,3.339458465576172,3.655195030098073,3.0944381774285215,3.329536199569702,2.8515048027038574
3A38B9DD6723,3.0,1,3.2707860349302504,3.4523791762948157,3.055495262145996,3.31585983847224,3.364794595523941,3.532114028930664,3.6903514862060547
3A71C888CE45,2.5,2,2.9011802046941075,2.688427271135044,2.9378604888916016,2.8753901093513763,2.7213189573506877,3.018402099609375,2.524947166442871
3A94013B23DD,4.0,3,3.370510189968471,3.7868960806276863,3.830974102020264,3.3753625224410895,3.705217626295211,3.642118215560913,3.74699330329895
3A9630FC8DFA,2.5,3,2.7765998303806048,3.0155993960728726,2.605464458465576,2.7758591529492938,3.0441851090671355,2.66652250289917,2.3146140575408936
3ACDDFC9DD0C,2.5,2,3.0522983955251113,2.7756619050463045,2.871377468109131,3.0426401289096856,2.694273106849726,2.9465715885162354,3.013460397720337
3AD5BFDC11E4,3.0,0,2.8880922439407124,3.182877641119163,2.9560887813568115,2.90498501789378,3.04361381953827,2.977550983428955,3.4145195484161377
3ADC97CB1DB6,4.0,1,3.3664813038477805,3.6636682775957343,3.446702241897583,3.3569997729994334,3.551805645843171,3.4183058738708496,3.5840888023376465
3AFA78FFFC15,2.5,2,3.343705657246152,2.73659050867314,2.775374412536621,3.3505121184071767,2.654047157278632,2.7384748458862305,2.745148181915283
3B2DADB10DCA,3.0,3,3.237999430571381,3.321116520408572,2.9984073638916016,3.2212178313701267,3.443547513266724,3.1618380546569824,2.9325900077819824
3B355996A407,3.0,1,2.9939122139303804,2.9000298274739773,3.134608030319214,2.999217898778576,2.96158196572274,3.1010146141052246,2.947897434234619
3B6893E9CA71,3.0,0,3.246308654225698,3.485020829240865,3.666037559509278,3.2200327594258016,3.4264957905009896,3.5058374404907227,4.245154857635498
3B81809AA132,3.0,0,3.092756501697825,3.0786454253525055,3.286233901977539,3.1008687060741447,3.0546504968208312,3.2162864208221436,3.779193162918091
3B851F58BCDC,2.5,1,3.0806295254521103,2.8145533077941756,2.725210189819336,3.061869112473073,2.8372888285848124,2.4228525161743164,2.8446927070617676
3B8E36166444,2.5,3,3.1107508254232026,2.6876690247302353,2.9840762615203857,3.097555136486551,2.457725627107263,2.8528623580932617,2.8282179832458496
3B93AE972238,3.0,3,2.8264727106588396,2.95430042327739,3.013672113418579,2.817233614352413,2.9142125137326813,2.899087190628052,2.9781031608581543
3BD4B53512BD,2.0,4,2.4959605085825505,2.585057054591372,2.401897430419922,2.4888438403367967,2.435315522895783,2.33145523071289,2.387082099914551
3BDF36560245,2.5,1,2.6689068057523335,2.3588405698582693,2.7323038578033447,2.6929154176163848,2.3928268392752705,2.657684564590454,2.53780198097229
3BE469553D75,3.0,4,2.9991092462445943,2.84605927114787,3.2219583988189697,2.9999385126142957,2.967974749581761,3.458088636398315,3.1951324939727783
3BEF322748A1,3.0,1,3.1992942228102543,3.3729082096095784,3.392392158508301,3.191342986001147,3.519394841553336,3.229755163192749,3.446629762649536
3BFECA0F8470,3.0,2,3.309308303522303,3.0854474619965853,3.2308542728424072,3.2685386853178686,3.2545222183864335,3.08632230758667,3.4596476554870605
3C2AFBFEDA6B,4.0,3,3.074052195573895,3.626885478946966,3.481293201446533,3.079026102944307,3.674807306298157,3.1364855766296387,4.281824588775635
3C487F5D1994,3.0,3,3.2628586486505315,2.6849943018498283,3.192417621612549,3.244481958108494,2.6385772862871875,2.8415586948394775,2.8903536796569824
3C56844D4CF0,2.5,3,3.51438383343182,3.350141676534393,3.3089370727539062,3.5163706745611867,3.5913907288562408,3.320807695388794,3.598337411880493
3C693CBFEFB5,3.0,4,3.595887137839325,3.702018000532706,3.378628730773926,3.601593762738898,3.700436026137196,3.5645813941955566,4.110564708709717
3C78D0790E7B,3.5,4,3.532142426089886,3.5360085639125405,3.24599027633667,3.5378136638183677,3.484367303806459,3.294522762298584,3.736970901489258
3CACE02FBD5C,3.0,1,3.283142921244777,2.8763392351082704,2.9801712036132812,3.2779900412472083,2.887932008579972,2.8956868648529053,3.176523447036743
3CD660D1E7BB,4.5,0,3.2887283566175327,3.542514627589445,3.585137844085694,3.291298726619275,3.3959609700922058,3.511969566345215,4.235226154327393
3CDCFB2C7F25,4.0,2,3.2095961866214653,3.426124991891424,3.2151927947998047,3.2251281287396223,3.4260314456699636,2.975820541381836,3.7477290630340576
3CDD56FF3477,3.5,3,3.204704476762638,3.475347394945852,3.0683586597442627,3.1909713829079647,3.2726673437453195,2.9611878395080566,3.922856330871582
3CED6DDF77BE,4.5,3,3.7430292170103376,3.650782055071028,3.4567530155181885,3.7360107306172416,3.69197484174784,3.321348190307617,3.914320707321167
3D29C845934D,4.5,3,3.2456403307857173,3.639420468102771,3.696366310119629,3.2394300532850915,3.592587160780213,3.540951728820801,4.1187615394592285
3D3C80EF2AAA,3.0,4,2.8184196247848283,2.7529353543408757,3.2197649478912354,2.840826655591169,2.488933890839971,3.0815341472625732,2.6161441802978516
3D4475C949C2,4.0,4,3.4490203893513653,4.009828644969221,3.633931875228882,3.4585916063272935,4.0872353398946775,3.931924819946289,4.25614070892334
3D72844EC5B0,2.0,1,3.0261499277980253,2.5325011294496913,2.5754566192626953,3.0435761260486385,2.5191604696924794,2.674286127090454,2.8725264072418213
3D739817CC30,2.5,4,3.019795978254717,2.5474312491629107,3.0722475051879883,3.035752896450069,2.5576283340942143,3.0836825370788574,2.92596697807312
3D8CF58944E1,3.5,3,3.0128027939047684,3.3993976748080694,3.1657140254974365,3.005080087811579,3.350028600692304,3.031857490539551,3.156045913696289
3DAC64829E27,3.0,1,3.0385195399678127,3.0328597627301934,3.2377591133117676,3.01584830650251,3.3747889995595175,3.567723512649536,3.2521095275878906
3DB503D247B3,3.5,0,3.052268334258111,3.4291063836729276,3.296243667602539,3.054668567117042,3.226577414077526,3.0946083068847656,3.825911045074463
3DC3405DF531,2.5,1,2.8615094760575936,2.9984684300929163,2.591951370239258,2.875396535271625,2.958417956952748,2.707961082458496,2.9053964614868164
3DC539E4E871,2.0,4,2.629724959925245,3.1261928758792346,3.034841775894165,2.6289307547236143,3.0688990538157066,2.7488534450531006,3.2732298374176025
3DCF3E6F4A13,3.0,3,3.073665380147748,2.8758226354806293,2.6696090698242188,3.1044554850334993,2.8185063074251264,2.753793239593506,2.8034439086914062
