panel_id,human,fold,pred_handfeat_oof,pred_tfidf_oof,pred_embed_oof,pred_handfeat_lopo,pred_tfidf_lopo,pred_embed_lopo
train/AAATRP14318000861816,3.0,1,2.6881348889140764,2.1089746974551007,2.0667004585266113,2.6797792941988328,2.487493386088934,2.684417247772217
train/AAATRP14318000864916,4.0,4,3.3462848782494574,3.4582148718562338,3.103111743927002,3.352185182677441,3.437760940859903,4.014159202575684
train/AAATRP14318000325415,3.0,4,3.550135723828448,3.031979055461506,3.7364625930786133,3.5387862118097355,3.254209375120904,3.722538948059082
train/AAATRP14318000731666,2.0,4,2.0847558796365906,1.6531516110615834,1.7845557928085327,2.0960404427513555,1.902950644661554,2.5647027492523193
train/AAATRP14318000290269,2.0,4,1.6578842561937162,1.7856384211303136,1.6737315654754639,1.6749159093552262,1.7495156263093312,1.902423620223999
train/AAATRP14318000740810,3.0,4,2.0860972330482848,2.4047073814857947,2.4829869270324707,2.120084255788747,2.161065885384268,2.84867000579834
train/AAATRP14318001042252,2.0,3,1.908284868627248,1.938877850680826,1.2884180545806885,1.9697370589845575,2.0736113427264433,2.1975393295288086
train/AAATRP14318000811613,2.0,2,1.8728431676174684,2.466516279085525,2.430915117263794,1.9066415833223762,2.4142535359433355,2.4461379051208496
train/AAATRP14318000659879,4.0,2,4.403188163532731,4.115182167826815,3.694809913635254,4.413103238020678,4.255023228341196,4.375843048095703
train/AAATRP14318000812326,1.0,3,3.004889713157689,2.024431634703209,1.8333302736282349,3.0238090644286864,2.4869366941600095,2.876251220703125
train/AAATRP14318000075088,3.0,3,3.3693335161244966,3.5175532737858792,3.227928638458252,3.3659596292709586,2.8883082943112006,3.8707218170166016
train/AAATRP14318000085214,3.0,1,2.4348581930788833,2.6852910823106755,2.657670736312866,2.4625321954531296,2.413161761740036,3.1756837368011475
train/AAATRP14318001028215,3.0,4,2.8962450318109316,2.512888602086098,2.910916805267334,2.968096772507259,2.8706540280083495,3.7954466342926025
train/AAATRP14318000452260,1.0,1,1.7101046801561806,1.640246222961633,1.9589316844940186,1.7994202517555664,2.3491411882432,3.0008232593536377
train/AAATRP14318000541629,5.0,2,4.847684736140484,4.643590727141175,3.4913272857666016,4.889350582558485,4.817586314995458,4.582398414611816
train/AAATRP14318000683588,5.0,3,4.201536639240511,4.618485642723849,4.016414165496826,4.219985893221343,4.668163754265363,4.783397674560547
train/AAATRP14318000207858,3.0,1,2.168059584560633,2.1452089555593323,2.752248764038086,2.1633164578345956,2.215833782894004,3.3546037673950195
train/AAATRP14318000123577,6.0,2,4.451454807371369,4.414736575073315,3.9201817512512207,4.454809344582699,4.531281972213645,4.7071733474731445
train/AAATRP14318000781771,4.0,1,2.952561501868688,3.815399203410037,3.1679840087890625,2.94784690690843,3.381199276903645,3.683499336242676
train/AAATRP14318000431100,3.0,2,2.1224488642823474,2.6928259330678834,2.4157423973083496,2.17899612985091,2.7603649556413306,2.883594036102295
train/AAATRP14318000935118,3.0,4,3.1710193821631543,3.4147358517246467,3.5118699073791504,3.1646454275666223,3.0496248742521552,3.7389144897460938
train/AAATRP14318000671732,3.0,0,2.7911796171616965,1.9956475774181763,2.6546943187713623,2.832109637916881,2.6200226160622804,3.4567179679870605
train/AAATRP14318000711537,3.0,1,3.075051792658284,3.384526907044827,2.822793483734131,3.092428943747943,2.9981274342413373,3.216148614883423
train/AAATRP14318000863563,4.0,0,3.460792587804912,3.8227178900526604,4.44847297668457,3.467629954904177,3.682582534935964,5.0202155113220215
train/AAATRP14318001020606,2.0,3,2.2998462286995665,1.8281088493179523,1.8455638885498047,2.3209488606010704,1.6616257046167298,2.401916027069092
train/AAATRP14318000977833,5.0,0,4.1237896495967306,4.517385508033299,4.8778839111328125,4.130898240245565,4.195500213681873,5.086801052093506
train/AAATRP14318000730553,2.0,3,2.416501225883902,2.484137571749616,2.2889015674591064,2.4321299817787865,2.381449845390229,2.4347758293151855
train/AAATRP14318000140312,2.0,3,2.3871835936956787,2.1987952252603877,2.2432568073272705,2.4205958597507458,2.473892275652385,2.791647434234619
train/AAATRP14318000740154,3.0,2,2.7822987748052483,3.092353245078194,2.8174474239349365,2.788163170687195,2.963071991842607,3.2244811058044434
train/AAATRP14318000456280,2.0,0,2.0964108859229658,1.888688606381598,1.2609543800354004,2.1242290614152752,2.248818436774576,2.8117775917053223
train/AAATRP14318001007450,2.0,1,2.113341470642666,1.8301586694325143,1.6239511966705322,2.1550521513046497,2.506675857184837,3.0121946334838867
train/AAATRP14318000849942,2.0,2,1.582197050550596,1.586230153716996,1.1662366390228271,1.6463095103185283,1.9922470919486437,1.7100417613983154
train/AAATRP14318000354571,4.0,4,4.062066920552142,3.700827104330722,4.392551898956299,4.052967470193366,3.8611913079797087,4.600755214691162
train/AAATRP14318000707770,2.0,3,2.1654396362537414,2.2022634436301116,2.032608985900879,2.1874507223837756,2.3683402306036054,2.5854265689849854
train/AAATRP14318000898229,1.0,1,2.9766398635824722,1.7594894214378358,2.3867318630218506,3.0147198198614853,2.790621556564537,3.7405314445495605
train/AAATRP14318001018770,4.0,4,3.9029137591118106,4.384659779744926,3.777815103530884,3.9012083344194544,3.8153930079372786,4.350978374481201
train/AAATRP14318000966313,3.0,2,2.398963577545376,2.251798868520485,2.404391288757324,2.4300602176766453,2.8626636503539187,2.9429004192352295
train/AAATRP14318000719104,2.0,2,3.0574042226652143,2.4000840588965198,2.756965160369873,3.068591227827314,2.4263776686316154,3.491417646408081
train/AAATRP14318000611162,4.0,3,3.7301395702417297,3.4427195597217315,3.506096839904785,3.7324519813776553,3.6320025079669116,4.390040397644043
train/AAATRP14318001035026,3.0,4,2.6300839250308146,3.1083028625925913,3.045491933822632,2.6586356986856936,3.0081877224483455,3.6679165363311768
train/AAATRP14318000802636,1.0,2,2.2434850946186384,1.0,1.2805747985839844,2.3170780090536165,2.0192445108788566,2.6812586784362793
train/AAATRP14318000688234,3.0,4,2.8883632728326765,2.415678907074007,2.3199055194854736,2.9042059540045755,2.127558407477562,2.4582722187042236
train/AAATRP14318000415853,2.0,3,2.485632687237916,2.7750182657712346,2.630723476409912,2.5096420821597776,2.692820796681284,2.878948211669922
train/AAATRP14318000931911,2.0,1,2.2695326337127506,1.9219126462308949,1.7432215213775635,2.298121216241048,2.4817434776060683,2.6692471504211426
train/AAATRP14318000415001,3.0,2,2.709022873355904,2.42719599716995,2.636960983276367,2.7273227756997085,2.5866711654118797,3.289929151535034
train/AAATRP14318000408002,4.0,4,4.036181627073258,4.118999949434064,4.392899513244629,4.029168289538604,3.81548302364163,4.714080810546875
train/AAATRP14318000854974,4.0,2,3.112016055814959,2.9493766272089568,3.0963239669799805,3.1456811966907217,3.092808410739222,3.6316256523132324
train/AAATRP14318000392681,1.0,3,2.752104269727757,2.162363632497573,2.0791211128234863,2.801058379943946,2.4409439600530938,2.6945371627807617
train/AAATRP14318000386794,1.0,0,2.3674929010797277,1.7657793344788568,2.202059268951416,2.368761515927475,1.9754140397977813,2.7064003944396973
train/AAATRP14318000201206,3.0,4,2.8656323816186746,3.0421530352800232,2.9211225509643555,2.9311008991992358,3.137585125853077,3.533940553665161
train/AAATRP14318000753879,2.0,2,2.4430156971709174,1.8406060653652976,2.809696674346924,2.4636231234251937,1.754986784591345,3.3142833709716797
train/AAATRP14318000423502,1.0,1,2.126728703583354,1.4550140283314912,1.8301374912261963,2.1635364102857495,1.7759821089711716,2.7085516452789307
train/AAATRP14318001051596,3.0,0,2.983887385174011,2.8853932528586066,3.4139256477355957,2.9975008212332686,2.923769086285055,3.751791477203369
train/AAATRP14318000385596,3.0,2,3.253718283956967,3.333796809230017,3.044517993927002,3.272029274518713,3.6149685247233654,3.708163022994995
train/AAATRP14318000518067,5.0,2,4.671449639952028,4.827277647084973,4.03639030456543,4.666228312403166,4.7224394551619895,4.612947463989258
train/AAATRP14318000651603,4.0,1,4.305692785391344,4.120471808320711,4.215062141418457,4.310371024431596,4.142415406207103,4.838913917541504
train/AAATRP14318000900244,1.0,4,3.5288843680007105,2.577981386578262,3.4369380474090576,3.5418639066168907,3.520812889135539,4.58958101272583
train/AAATRP14318000651941,1.0,0,1.7552012084919584,1.045989513316918,1.3841575384140015,1.7745686291843337,1.8375569998689738,2.912465810775757
train/AAATRP14318000270176,1.0,2,3.554324871612766,2.4825060605502935,2.5505688190460205,3.5684636206739975,2.7450008492335476,3.515981912612915
train/AAATRP14318000473771,5.0,2,4.324931361884426,4.26278299293236,4.365669250488281,4.332104916965941,4.0519867923947395,4.994818687438965
train/AAATRP14318000835153,2.0,4,3.3197812121152177,2.4653821591488345,2.109957218170166,3.341491200724141,3.0132336063158163,3.491115093231201
train/AAATRP14318000909013,1.0,3,2.6790944241831873,2.1740947143929326,1.7032642364501953,2.71436747980587,2.2086486794908122,2.64070987701416
train/AAATRP14318000758956,3.0,3,3.0120909683780157,3.2137627590009874,3.4976413249969482,3.037209701400807,3.2782565508958883,3.792492151260376
train/AAATRP14318001041680,3.0,0,2.6493048819543494,1.9918831981534142,1.7253766059875488,2.6556265365478353,2.2580086083199102,2.020656108856201
train/AAATRP14318000431530,3.0,0,2.682949872117181,2.701369899325732,2.9502224922180176,2.6964329436960908,2.787862965139709,3.2533798217773438
train/AAATRP14318001055866,3.0,0,1.950968544851636,2.261132613731832,2.5064735412597656,1.9995793175956647,2.2531418341129945,3.175799608230591
train/AAATRP14318001067633,1.0,3,1.4180644626389172,1.5844787063911796,1.0,1.4700181841858757,1.6348671346187984,1.0
train/AAATRP14318000874442,1.0,0,1.4256776923628602,1.730672003079221,1.151257038116455,1.4445531963607505,1.85980359626054,1.7649550437927246
train/AAATRP14318000461273,2.0,0,1.925823987849617,2.731665842722617,2.4546773433685303,1.958459009675862,2.852127116020843,3.0782041549682617
train/AAATRP14318000848149,2.0,0,2.7104521356536404,2.969382682963123,3.3708415031433105,2.733054906982532,3.0370608354328787,4.066473007202148
train/AAATRP14318001048300,3.0,4,3.025970011834823,2.9349731264038965,2.4494781494140625,3.0577174492245605,3.190581684751028,3.097050428390503
train/AAATRP14318000506261,2.0,3,2.0746021082911033,1.1063513252760795,1.1215903759002686,2.130287459749157,2.37155931772947,2.3803226947784424
train/AAATRP14318000139483,2.0,0,1.9648087364491231,2.3995656291679506,2.082021474838257,1.9860770924018747,2.042253844996309,2.4670119285583496
train/AAATRP14318000622919,3.0,2,2.8360915521564163,2.67445335919409,2.9436676502227783,2.841525459082626,3.3047339684308326,3.785806179046631
train/AAATRP14318000337469,3.0,0,3.860275509839038,2.6566966716451836,3.553058385848999,3.892173899451091,3.306303202849732,4.713100433349609
train/AAATRP14318000789446,3.0,1,3.409117326910379,3.509964128733228,3.3014767169952393,3.345345698235631,3.508442333590085,3.935049295425415
train/AAATRP14318000760866,4.0,1,3.717766985451012,3.9280050327750518,3.8095171451568604,3.721260004186534,4.1206791052206295,4.290151596069336
train/AAATRP14318000540501,2.0,1,3.5224191338364665,2.4560623418086878,2.797271251678467,3.552962990071008,2.4787464888096116,3.797342538833618
train/AAATRP14318000884250,2.0,4,2.1847855859700003,2.1609275549395024,1.9330896139144897,2.199501674192164,2.2940124108136377,2.3407671451568604
train/AAATRP14318001004123,6.0,1,5.159991211136313,5.553117962178147,3.7206389904022217,5.171511784734738,5.642002880880255,4.35146427154541
train/AAATRP14318000692285,2.0,1,1.5403772061016654,1.9970889512216512,2.0711019039154053,1.570638809018742,1.6896156751030156,2.6855695247650146
train/AAATRP14318001055721,3.0,3,2.8259935236744402,2.364639426113829,2.6247305870056152,2.859098480202923,2.7304623239177905,3.6601624488830566
train/AAATRP14318000640826,2.0,1,2.7956611733575785,1.985069180509173,2.102120876312256,2.8108359972522887,2.9547051142298986,3.3666024208068848
train/AAATRP14318000455414,2.0,1,2.1502451940275793,2.532934534462454,1.8032770156860352,2.1437170410382373,2.4085270287540372,2.3261756896972656
train/AAATRP14318000665447,3.0,4,2.6592607859319024,2.504095013548755,2.3838605880737305,2.692643657754637,2.5470645558192624,3.030644416809082
train/AAATRP14318000190072,3.0,1,3.206082796376314,2.2004363718878803,2.5504417419433594,3.1926924424645713,2.55368250961734,3.17086124420166
train/AAATRP14318000941271,4.0,3,3.2937581211861477,3.8044603781657105,3.8156867027282715,3.3154806285169323,3.559037579454852,4.242030620574951
train/AAATRP14318000414935,3.0,4,2.8242303195706335,2.5854801775959753,2.810347557067871,2.843354022092379,2.4362547530834195,3.5783121585845947
train/AAATRP14318000158188,3.0,0,3.54393004871896,3.9571550689174653,4.091028690338135,3.5699334745092153,3.6057932235309966,4.6094512939453125
train/AAATRP14318000348672,2.0,4,1.7878022616422304,2.0391291651342556,1.7248624563217163,1.8332455916435226,2.06032490989199,2.518078327178955
train/AAATRP14318000586035,4.0,4,3.0745915538881667,3.516835871690317,3.652087688446045,3.1084166035601264,3.285852878559744,3.9717044830322266
train/AAATRP14318000698278,4.0,2,4.219912234475287,3.803503881079935,3.6722750663757324,4.223471378738494,3.748429992417972,4.638214111328125
train/AAATRP14318000788551,4.0,3,3.7174171380699317,4.144281698542462,3.8954782485961914,3.7319687155868544,4.034738470422235,4.309395790100098
train/AAATRP14318000793965,3.0,2,2.883826014377618,2.3009796166638594,2.1455626487731934,2.9165598425629575,3.276418094809856,3.225346803665161
train/AAATRP14318000984818,3.0,3,3.2555333657020435,3.672984676730827,3.502955675125122,3.282766122362988,3.513276497641713,3.8748505115509033
train/AAATRP14318000661282,3.0,3,2.801981427536476,3.0764857473247726,2.85556960105896,2.856258623268097,3.095939602094603,3.3322510719299316
train/AAATRP14318000630129,4.0,4,4.073059428190443,3.822753973838424,3.961695671081543,4.121181876222101,3.781975529608207,4.50364875793457
train/AAATRP14318000759782,6.0,2,5.147286358860312,5.864628397622348,4.529116630554199,5.143911995062909,5.395182105378225,4.973682403564453
train/AAATRP14318000669190,3.0,1,2.865352519001203,3.3394086852551075,3.0971899032592773,2.8986241934605745,3.067544267609153,3.306583881378174
train/AAATRP14318000383818,2.0,2,2.3310102278670923,2.328711628256471,3.1687066555023193,2.394879953440057,2.278907492640794,3.7283995151519775
train/AAATRP14318001016811,2.0,2,2.044217671012367,1.9330498362475268,2.5482025146484375,2.081656416798243,1.857022679737221,2.8815228939056396
train/AAATRP14318000277349,1.0,3,2.367393350952023,1.963344012942754,1.7148396968841553,2.401506189779599,2.662555277933048,3.242030143737793
train/AAATRP14318000397588,3.0,4,3.6182849500778405,2.3982451992472544,4.14909029006958,3.646962698323444,3.2780583745442584,4.891695499420166
train/AAATRP14318000254940,2.0,1,2.588251494371396,2.9171079897145784,2.159181594848633,2.625766203293769,3.078723908513468,3.1219334602355957
train/AAATRP14318000535702,3.0,0,3.078643207927196,3.1381537474487584,3.122448205947876,3.070386669830328,2.826503606843161,3.968418598175049
train/AAAOPP13416000114229,2.0,4,2.9894461900170377,3.2076061588840545,3.2290704250335693,2.956404157431808,2.6661941040867445,2.851081609725952
train/AAAOPP13416000047372,2.0,4,2.2811475542851802,2.8912588583814762,2.342273235321045,2.2727492033300956,2.3000478643247444,2.257065773010254
train/AAAOPP13416000107530,2.0,2,1.7851028339564703,2.5941031455341985,2.177928924560547,1.6952990197904654,1.941079025916915,1.7381367683410645
train/AAAOPP13416000081078,3.0,0,2.9506592272964034,2.8368632138265832,3.130448818206787,2.9180929839402245,2.281426140970216,2.835630416870117
train/AAAOPP13416000148153,2.0,0,1.6403343987944956,1.867719084104259,1.9125628471374512,1.5406912989109562,1.370206454487355,1.5675740242004395
train/AAAOPP13416000114464,2.0,2,1.3346322689149783,1.7777626164535825,2.03304386138916,1.2718102461132137,1.5937914515245626,2.0342023372650146
train/AAAOPP13416000061794,1.0,1,2.1813344760932116,2.4607775367713964,2.679388999938965,2.1159743743788613,2.18656811077068,2.07853364944458
train/AAAOPP13416000111255,4.0,2,3.1674879012176835,4.057637836808015,3.405266284942627,3.107612929691658,3.2664459860734665,2.8316409587860107
train/AAAOPP13416000116764,2.0,4,2.0588528123976655,2.4173732801747985,2.6286516189575195,1.970416975817837,2.0378820151656516,2.494854211807251
train/AAAOPP13416000046051,4.0,3,3.3597046190146984,3.805403147030333,3.391880989074707,3.3520941953155274,3.07914143065591,2.842397689819336
train/AAAOPP13416000080094,1.0,1,2.1025528508775437,1.5392162668369362,1.784162998199463,2.0657671453605144,1.467408672532086,1.942802906036377
train/AAAOPP13416000110168,2.0,4,1.8277423310155094,1.8026133958917057,2.5479791164398193,1.7916184686660008,1.547488902960298,2.32787823677063
train/AAAOPP13416000111074,3.0,3,2.5645863744487887,2.696193071376322,2.0546841621398926,2.535105072879488,2.340049454622066,1.649725317955017
train/AAAOPP13416000134266,2.0,4,3.183279375712508,2.2703857226325326,3.195509672164917,3.182025120703296,2.218692792550484,3.0466620922088623
train/AAAOPP13416000036466,3.0,0,2.7722934513725357,2.38630791794848,3.0115387439727783,2.699789039039958,2.5771346454548363,2.6417479515075684
train/AAAOPP13416000050728,3.0,1,2.217174509612997,3.095696663070516,2.455214500427246,2.120843363351558,2.1874078553562213,2.192443370819092
train/AAAOPP13416000079387,4.0,1,3.5804983972543996,3.1121878365758904,2.4501357078552246,3.5464813974008935,2.273199762849207,1.9077048301696777
train/AAAOPP13416000108206,3.0,1,2.452603825560734,3.1065848419490627,3.024481773376465,2.370336685936387,2.616126941239866,2.49086332321167
train/AAAOPP13416000028252,3.0,1,1.8674262348434993,2.097451465149633,2.063480854034424,1.8479101171915444,2.0369138338820254,2.0116496086120605
train/AAAOPP13416000090979,4.0,2,3.6822307437740536,4.188924461268838,3.7142462730407715,3.647856211144915,3.58325101013336,3.453324556350708
train/AAAOPP13416000082047,3.0,1,2.237180375685778,3.1840776681606835,2.3405323028564453,2.165440416721511,2.261833227694614,1.9188597202301025
train/AAAOPP13416000034794,2.0,2,2.2544632059491803,2.1628395802496367,2.2542781829833984,2.231435730445817,1.6029851634121628,2.117541790008545
train/AAAOPP13416000083448,4.0,0,3.0426438178148256,3.3274418039421905,3.6466546058654785,2.928451995129283,2.2726541758797976,2.98980450630188
train/AAAOPP13416000114567,3.0,4,3.1060527104615114,3.5732171592272914,3.4095780849456787,3.071509131842734,2.7722625267189205,2.771864175796509
train/AAAOPP13416000111564,2.0,1,2.758132436103418,2.730183756178655,2.7812929153442383,2.7040365990258395,2.22210913162833,2.7359848022460938
train/AAAOPP13416000111658,3.0,3,3.5759373324715065,3.828136379097454,3.7198519706726074,3.533722885325609,3.2475151908780338,3.46932315826416
train/AAAOPP13416000090750,2.0,0,1.8332553002196406,2.7948162194191477,2.5847740173339844,1.7561260158820506,2.1191898900280215,2.343846321105957
train/AAAOPP13416000114459,2.0,1,1.7278106819664216,2.134203643816802,2.2355759143829346,1.7237343801790248,1.9584133275707194,1.9747984409332275
train/AAAOPP13416000046665,4.0,4,3.2839084286002254,4.091056653234052,3.855048656463623,3.2260059769049065,3.3674235991388923,3.3038012981414795
train/AAAOPP13416000110988,4.0,1,3.468792188176595,3.6846830893897073,3.3499929904937744,3.436389070033077,2.596395883161501,2.841998338699341
train/AAAOPP13416000045080,3.0,3,3.287604154059791,3.475710521262601,3.669759750366211,3.2417776011872865,3.182796649648947,3.475201368331909
train/AAAOPP13416000047348,2.0,2,1.9842460888035172,2.6872060845526624,1.7826050519943237,1.9317390763489926,2.263093781921926,1.4715251922607422
train/AAAOPP13416000117056,2.0,4,1.7369419700767739,2.2029067734485652,2.556811571121216,1.675162104011303,1.8039290971898099,2.441013813018799
train/AAAOPP13416000043677,3.0,4,2.0582145030767047,2.3301680327921765,2.5027637481689453,2.0186686150103346,1.6464212160188505,2.1547508239746094
train/AAAOPP13416000079783,1.0,3,3.1623257838787504,3.2091110938047214,3.8100922107696533,3.0857892234088236,2.8646257805302358,3.3335914611816406
train/AAAOPP13416000109800,3.0,0,3.6996315523541474,3.6530044775306134,3.6861674785614014,3.6345466710185854,3.276474472252116,3.2305920124053955
train/AAAOPP13416000215457,3.0,4,2.3864849471769207,2.5800690095641032,1.712119221687317,2.370704139597967,2.043601483121665,1.2583274841308594
train/AAAOPP13416000093877,4.0,1,3.901044820744473,4.199059194075669,3.9872214794158936,3.8445039623098323,3.287462981641967,3.7137012481689453
train/AAAOPP13416000081921,2.0,4,2.6405411461631445,3.2287085095805974,3.2134082317352295,2.589559331959703,2.7093611472756094,2.9950928688049316
train/AAAOPP13416000108077,3.0,1,3.4915336381478452,3.65241249955902,3.777631998062134,3.446614296570988,2.8607763364495726,3.315478563308716
train/AAAOPP13416000047964,4.0,0,3.944018400049336,3.9939772241685114,3.9274377822875977,3.9007841072540326,3.030419260672596,3.568624496459961
train/AAAOPP13416000081178,4.0,0,2.870848845266602,3.1026008481753764,2.8917980194091797,2.8302715045292794,2.0017860648152945,2.5496063232421875
train/AAAOPP13416000045004,3.0,3,2.9404678411974063,2.8373378041208523,3.184372663497925,2.9253887627581188,2.5703841731282067,3.133220672607422
train/AAAOPP13416000148187,4.0,4,3.460449856005158,3.141381236741806,3.7455039024353027,3.4229660552793018,2.5680789753401556,3.269537925720215
train/AAAOPP13416000075025,4.0,3,3.1800967421971027,4.286184875976297,3.891954183578491,3.1447245070782497,3.232133305283757,3.6561717987060547
train/AAAOPP13416000101024,2.0,3,1.4928542062264665,1.637910349968963,1.5483360290527344,1.445038503652103,1.4123200729031629,1.5146278142929077
train/AAAOPP13416000102589,1.0,3,1.5095215633928305,1.6311068771584427,1.6314970254898071,1.5039180809313193,1.761201900433377,1.4949312210083008
train/AAAOPP13416000013570,3.0,4,2.44555397551715,2.7110124490353034,3.371474027633667,2.3521619495512094,1.7957052763477366,2.96264386177063
train/AAAOPP13416000013521,2.0,4,1.0,1.2160298984387947,1.0,1.0,1.1823589045461993,1.0
train/AAAOPP13416000162599,2.0,1,2.2052634183113966,2.496721453919812,3.0718443393707275,2.1340331189330017,1.5378845235695509,2.8121752738952637
train/AAAOPP13416000046582_cleaned,2.0,4,2.757066944691621,2.225689715417449,2.4827613830566406,2.6971345464111334,2.0993680946045052,2.5253875255584717
train/AAAOPP13416000071426,3.0,0,2.022360662805572,2.4784707303661553,2.4317879676818848,1.9365152669596295,1.2071250406077214,2.2073445320129395
train/AAAOPP13416000019786,4.0,4,3.8861272686180115,4.017900134638525,3.5567588806152344,3.8418905136307333,3.130789632002199,3.1053218841552734
train/AAAOPP13416000114835,4.0,1,3.3798083245292565,2.7088582394440572,3.564847469329834,3.3287483468247903,2.068279560750032,3.580954074859619
train/AAAOPP13416000017842,4.0,0,2.8297134220110784,3.2144784449253057,2.8620798587799072,2.762913824431631,2.9128737484394462,2.6311559677124023
train/AAAOPP13416000110182,3.0,0,2.032764458731213,2.6412069349892757,2.8747329711914062,1.9208529241460546,1.8504091661392732,2.4411964416503906
train/AAAOPP13416000082633,2.0,4,3.4180273287683045,3.2853592875121875,3.470855712890625,3.421351190043427,3.0912135352910592,3.309619426727295
train/AAAOPP13416000136435,2.0,2,1.6196406648486708,2.2275416280107336,2.696892261505127,1.5862103108646395,1.8082295808919944,2.2111258506774902
train/AAAOPP13416000114671,5.0,1,3.8877924504820043,3.6324536470935733,3.1971793174743652,3.815330360653005,2.986883705061409,2.849936008453369
train/AAAOPP13416000111000,4.0,4,3.648623845707025,3.5731348889608316,3.8062543869018555,3.6056356152134175,2.9037776289931445,3.2401633262634277
train/AAAOPP13416000067074,3.0,1,2.9199114415078626,3.2818577278642027,3.1571500301361084,2.850263070349216,2.5231736493996983,2.564617395401001
train/AAAOPP13416000049701,3.0,2,3.968248656847415,3.913371384274487,3.716811418533325,3.94895941743518,3.3220360962903253,3.4647841453552246
train/AAAOPP13416000109024,5.0,4,4.1313630107052095,4.577133625412969,3.3000872135162354,4.106849437143993,3.289362130241905,2.6969008445739746
train/AAAOPP13416000041852,2.0,1,1.966345423947632,2.152900867511132,2.546159267425537,1.909074747324242,1.317607144528204,2.2209908962249756
train/AAAOPP13416000086761,3.0,0,2.7725059084815515,2.9248013715372103,3.372615337371826,2.722607674956245,2.371187528554597,2.7614619731903076
train/AAAOPP13416000071511,3.0,4,2.8840098236541665,3.170313976420343,2.901766538619995,2.8254168929148165,2.7492654029339874,2.5870983600616455
train/AAAOPP13416000136762,2.0,4,1.859323183023895,1.924722932067252,2.6237330436706543,1.7869491426441562,2.1145530857159156,2.1044673919677734
train/AAAOPP13416000145704,4.0,0,3.3307931450437436,3.5265919475465974,3.3310585021972656,3.271943354115389,3.1336668499273745,2.8148066997528076
train/AAAOPP13416000071142,3.0,2,2.5338346391627486,3.4155963039238175,2.9798755645751953,2.442874761869443,2.7488247397435384,2.672008514404297
train/AAAOPP13416000050273,4.0,2,3.546034038468535,3.643197129754293,3.9398884773254395,3.4868521247374065,2.4986245898634634,3.4226534366607666
train/AAAOPP13416000111137,2.0,2,2.990575680666559,1.8396075367887026,1.880738615989685,2.989792197647522,1.8446314303910043,1.6784565448760986
train/AAAOPP13416000110717,3.0,0,3.7398350861625214,3.4887433162266577,4.2435994148254395,3.7226229903016703,2.8210057324912112,4.246541976928711
train/AAAOPP13416000082457,3.0,2,2.6060988228893045,2.704132509203845,2.6117398738861084,2.5559555947856287,2.425473404917856,2.2973556518554688
train/AAAOPP13416000013957,4.0,2,3.0598297870095403,3.396789911958498,3.645012855529785,2.98539761833305,2.407635860302714,3.1005797386169434
train/AAAOPP13416000044944,4.0,1,3.121166608447662,3.129324730475638,2.978863000869751,3.0635519674765264,2.7603384100125536,2.478292465209961
train/AAAOPP13416000110489,4.0,0,2.606345455549738,3.266607230990974,2.5016236305236816,2.5774893472382234,2.3875737681676554,2.2550411224365234
train/AAAOPP13416000035005,2.0,4,2.0705927939483306,2.179713722574057,2.049731731414795,2.0390125405121067,1.9513967471023523,1.9865214824676514
train/AAAOPP13416000283768,1.0,3,2.011910428053665,1.5709005815412365,1.2033274173736572,2.0440737683471752,1.687660235335374,1.3402613401412964
train/AAAOPP13416000093969,5.0,1,4.351845154099475,5.167255296249184,3.729172706604004,4.318420600400233,3.937219648829878,3.075136423110962
train/AAAOPP13416000080771,2.0,0,3.2964245307629825,2.873203077228666,3.0309090614318848,3.250765402312556,2.8777150667174105,2.726963996887207
train/AAAOPP13416000116807,3.0,4,3.0178190799992035,3.5163705241965943,3.3327465057373047,2.9243214235791806,2.7836569906743964,2.833472728729248
train/AAAOPP13416000103313,3.0,3,2.3183676458652656,2.690344512682026,1.9835470914840698,2.2735928918516466,2.029791877811289,1.7557481527328491
train/AAAOPP13416000109833,3.0,3,3.3237442726285633,3.8760097197813854,4.686270713806152,3.228821184587187,3.369008359456976,4.4381890296936035
train/AAAOPP13416000093901,5.0,0,4.221350568474824,4.4913974009612705,3.467378616333008,4.155797678360617,3.479453790418943,2.970783233642578
train/AAAOPP13416000110974,4.0,2,4.055201338725553,3.807048141641676,3.701514482498169,3.981577811240611,3.2734861031611167,3.3168251514434814
train/AAAOPP13416000039302,1.0,4,2.2161756881499466,1.4455935557906714,1.4654483795166016,2.153454553093716,1.4769857388776901,1.6818325519561768
train/AAAOPP13416000030220,2.0,2,2.3882217143235946,2.253476833851388,2.3232781887054443,2.362043884977294,1.9575591115645725,2.1475603580474854
train/AAAOPP13416000070758,3.0,0,2.636433392180297,2.8507291906779377,2.8877170085906982,2.5966803461715684,2.607029200876374,2.667192220687866
train/AAAOPP13416000044234,2.0,3,2.110192826014429,2.134284869585592,2.5072333812713623,2.0492852748106216,1.6642861569964542,2.4895594120025635
train/AAAOPP13416000014360,3.0,0,2.2421578339317656,2.552146994819007,2.730428695678711,2.2034349903858717,1.9534698914502648,2.3569555282592773
train/AAAOPP13416000070917,3.0,3,2.698691390242698,2.6744153783598392,2.5156922340393066,2.616792398654157,2.28296165267391,1.961512565612793
train/AAAOPP13416000064922,3.0,1,2.985831215667727,2.56753414076931,3.260097026824951,2.907478762983818,1.8932474878461145,2.8257083892822266
