uid,year,val
169947,2009,0.514
169974,2009,0.0
169983,2009,0.429
169992,2009,0.0
170000,2009,0.0
170037,2009,0.333
170046,2009,0.38
170055,2009,0.05
170082,2009,0.484
170091,2009,0.0
170240,2009,0.029
170301,2009,0.579
170417,2009,0.037
170444,2009,0.094
170532,2009,0.727
170541,2009,0.042
170550,2009,0.091
170587,2009,0.0
170620,2009,0.045
170639,2009,0.2
170657,2009,0.103
170675,2009,0.043
170790,2009,0.125
170806,2009,0.143
170842,2009,0.368
170967,2009,0.6
170976,2009,0.783
171012,2009,0.317
171100,2009,0.584
171128,2009,0.368
171137,2009,0.324
171146,2009,0.188
171155,2009,0.0
171225,2009,0.0
171234,2009,0.0
171298,2009,0.043
171304,2009,0.029
171322,2009,0.631
171395,2009,0.25
171456,2009,0.154
171483,2009,0.0
171492,2009,0.438
171535,2009,0.068
171571,2009,0.117
171599,2009,0.211
172051,2009,0.219
172200,2009,0.113
172264,2009,0.615
172291,2009,0.063
172307,2009,0.0
172334,2009,0.353
172422,2009,1.0
172440,2009,0.0
172617,2009,0.043
172635,2009,0.063
172644,2009,0.1
172699,2009,0.457
172866,2009,0.5
172918,2009,0.0
172954,2009,0.214
172963,2009,0.109
172972,2009,1.0
173045,2009,0.375
173063,2009,0.231
173115,2009,0.333
173124,2009,0.286
173142,2009,0.286
173160,2009,0.357
173203,2009,0.0
173258,2009,0.889
173300,2009,0.0
173328,2009,0.25
173416,2009,0.148
173452,2009,0.0
173461,2009,0.125
173489,2009,1.0
173559,2009,0.047
173629,2009,0.0
173638,2009,0.143
173647,2009,0.909
173665,2009,0.739
173708,2009,0.174
173735,2009,0.056
173799,2009,0.108
173805,2009,0.083
173887,2009,0.0
173902,2009,0.871
173911,2009,0.0
173920,2009,0.345
173984,2009,1.0
173993,2009,0.042
174020,2009,0.143
174066,2009,0.451
174075,2009,0.222
174118,2009,0.778
174127,2009,0.0
174136,2009,0.074
174154,2009,0.0
174206,2009,0.5
174233,2009,0.276
174251,2009,0.5
174279,2009,0.462
174358,2009,0.304
174376,2009,0.029
174385,2009,0.0
174394,2009,0.2
174428,2009,0.117
174437,2009,0.25
174473,2009,0.083
174491,2009,0.75
174525,2009,0.0
174570,2009,0.0
174604,2009,0.053
174738,2009,0.167
174747,2009,1.0
174756,2009,0.063
174783,2009,0.341
174792,2009,0.333
174817,2009,0.25
174844,2009,0.833
174862,2009,0.333
174899,2009,1.0
174914,2009,0.717
175005,2009,0.556
175014,2009,0.143
175041,2009,0.08
175078,2009,0.158
175157,2009,0.0
175227,2009,0.154
175236,2009,0.05
175263,2009,0.0
175272,2009,0.111
175315,2009,0.027
175342,2009,1.0
175421,2009,0.408
175430,2009,0.5
175519,2009,0.238
175528,2009,0.28
175573,2009,0.319
175607,2009,0.368
175616,2009,0.427
175643,2009,0.233
175652,2009,0.235
175698,2009,0.533
175722,2009,0.0
175786,2009,0.188
175810,2009,0.225
175829,2009,0.159
175856,2009,0.408
175883,2009,0.182
175935,2009,0.277
175980,2009,0.619
176008,2009,0.194
176017,2009,0.41
176035,2009,0.319
176044,2009,0.253
176053,2009,0.275
176071,2009,0.234
176080,2009,0.42
176169,2009,0.099
176178,2009,0.144
176239,2009,0.424
176318,2009,1.0
176336,2009,1.0
176354,2009,0.248
176372,2009,0.399
176406,2009,0.399
176479,2009,0.471
176549,2009,0.449
176628,2009,0.111
176637,2009,0.143
176664,2009,0.0
176798,2009,0.333
176910,2009,0.533
176947,2009,0.462
176965,2009,0.341
177065,2009,0.0
177117,2009,0.25
177135,2009,0.143
177144,2009,0.125
177153,2009,0.0
177162,2009,0.0
177214,2009,0.5
177250,2009,0.5
177302,2009,0.577
177339,2009,0.5
177418,2009,0.2
177472,2009,0.075
177542,2009,0.0
177551,2009,0.11
177579,2009,0.72
177676,2009,0.323
177719,2009,1.0
177746,2009,0.333
177940,2009,0.181
177968,2009,0.349
177977,2009,0.833
177995,2009,0.016
178022,2009,0.0
178059,2009,0.412
178110,2009,0.214
178183,2009,0.5
178217,2009,0.25
178226,2009,0.077
178244,2009,0.32
178305,2009,0.445
178341,2009,0.353
178369,2009,0.104
178387,2009,0.098
178396,2009,0.582
178402,2009,0.286
178411,2009,0.52
178420,2009,0.274
178448,2009,0.115
178466,2009,1.0
178563,2009,0.667
178615,2009,0.604
178624,2009,1.0
178679,2009,0.0
178697,2009,0.5
178721,2009,0.346
178767,2009,0.182
178785,2009,0.049
178891,2009,0.284
178989,2009,0.5
179043,2009,0.737
179052,2009,0.0
179070,2009,0.133
179113,2009,0.04
179159,2009,0.602
179201,2009,0.0
179292,2009,0.031
179308,2009,0.027
179326,2009,0.0
179344,2009,0.25
179511,2009,0.859
179539,2009,0.156
179548,2009,0.375
179557,2009,0.372
179566,2009,0.409
179645,2009,0.222
179715,2009,0.444
179867,2009,0.892
179894,2009,0.462
179919,2009,0.385
179946,2009,0.778
179955,2009,0.538
179964,2009,0.5
180054,2009,0.0
180081,2009,0.0
180106,2009,0.0
180151,2009,0.5
180160,2009,1.0
180179,2009,0.0
180197,2009,0.0
180249,2009,0.0
180258,2009,0.0
180373,2009,0.0
180416,2009,0.0
180461,2009,0.167
180489,2009,0.182
180522,2009,0.333
180595,2009,0.0
180647,2009,0.0
180771,2009,1.0
180814,2009,0.0
180832,2009,0.5
180902,2009,0.0
180948,2009,0.0
180957,2009,0.5
180984,2009,0.333
181002,2009,0.538
181020,2009,0.318
181093,2009,0.667
181127,2009,0.1
181136,2009,0.0
181190,2009,0.957
181215,2009,0.25
181242,2009,0.212
181297,2009,0.5
181303,2009,0.07
181312,2009,0.16
181330,2009,0.25
181376,2009,1.0
181394,2009,0.233
181400,2009,0.42
181419,2009,0.0
181446,2009,0.5
181464,2009,0.427
181491,2009,0.188
181534,2009,0.0
181604,2009,0.5
181640,2009,0.133
181738,2009,0.5
181756,2009,0.712
181783,2009,0.346
181817,2009,0.188
181853,2009,0.0
181880,2009,1.0
181941,2009,0.571
182005,2009,0.022
182111,2009,0.429
182148,2009,0.222
182281,2009,0.333
182290,2009,0.4
182306,2009,0.5
182397,2009,0.75
182458,2009,0.0
182500,2009,0.042
182564,2009,0.0
182634,2009,0.0
182661,2009,0.25
182670,2009,0.886
182795,2009,0.263
182865,2009,0.1
182908,2009,1.0
182917,2009,1.0
182980,2009,0.167
183026,2009,0.0
183044,2009,0.6
183062,2009,0.571
183071,2009,0.5
183080,2009,0.308
183099,2009,0.25
183114,2009,0.0
183132,2009,0.5
183141,2009,0.2
183150,2009,0.0
183211,2009,1.0
183239,2009,0.667
183248,2009,0.0
183345,2009,1.0
183488,2009,0.649
183655,2009,0.067
183743,2009,0.048
183789,2009,0.273
183822,2009,0.291
183859,2009,0.079
183877,2009,0.089
183910,2009,0.4
183938,2009,0.058
183974,2009,0.542
184092,2009,0.0
184180,2009,0.066
184205,2009,0.117
184269,2009,0.275
184348,2009,0.5
184357,2009,1.0
184427,2009,0.667
184481,2009,0.048
184603,2009,0.406
184612,2009,0.243
184694,2009,0.511
184773,2009,0.429
184782,2009,0.514
184791,2009,0.097
184959,2009,0.759
184968,2009,0.0
184995,2009,0.109
185129,2009,0.305
185174,2009,0.0
185262,2009,0.35
185509,2009,0.059
185536,2009,0.077
185572,2009,0.568
185590,2009,0.569
185651,2009,0.333
185828,2009,0.367
185873,2009,0.092
186034,2009,0.036
186052,2009,0.58
186131,2009,0.931
186201,2009,0.465
186283,2009,0.577
186371,2009,0.582
186380,2009,0.744
186399,2009,0.543
186423,2009,0.75
186432,2009,0.391
186469,2009,0.061
186584,2009,0.549
186618,2009,0.481
186645,2009,0.121
186867,2009,0.444
186876,2009,0.533
187000,2009,0.438
187134,2009,0.645
187161,2009,0.357
187198,2009,0.043
187444,2009,0.374
187532,2009,0.035
187620,2009,0.167
187639,2009,0.0
187648,2009,0.087
187666,2009,0.286
187897,2009,0.083
187903,2009,0.269
187912,2009,0.18
187967,2009,0.0
187985,2009,0.417
187994,2009,0.0
188003,2009,0.0
188021,2009,0.0
188030,2009,0.391
188049,2009,0.0
188100,2009,0.125
188137,2009,1.0
188146,2009,1.0
188182,2009,0.75
188261,2009,0.5
188304,2009,0.0
188340,2009,0.0
188429,2009,0.578
188438,2009,0.0
188465,2009,0.247
188517,2009,0.3
188641,2009,0.655
188669,2009,1.0
188678,2009,0.8
188687,2009,0.2
188854,2009,0.667
188942,2009,0.0
189088,2009,0.895
189097,2009,0.84
189228,2009,0.315
189413,2009,0.333
189422,2009,0.25
189459,2009,0.31
189547,2009,0.06
189556,2009,0.429
189565,2009,0.0
189574,2009,0.215
189583,2009,0.116
189592,2009,0.222
189653,2009,0.0
189705,2009,0.4
189811,2009,1.0
189839,2009,0.034
189848,2009,0.5
190044,2009,0.273
190053,2009,0.05
190099,2009,0.872
190114,2009,0.409
190150,2009,0.7
190169,2009,0.063
190248,2009,0.4
190372,2009,0.889
190415,2009,0.88
190442,2009,0.182
190503,2009,0.625
190512,2009,0.561
190521,2009,0.108
190530,2009,0.074
190549,2009,0.0
190558,2009,0.146
190567,2009,0.33
190585,2009,0.096
190594,2009,0.404
190600,2009,0.391
190619,2009,0.207
190628,2009,0.116
190637,2009,0.256
190646,2009,0.103
190655,2009,0.113
190664,2009,0.427
190673,2009,0.12
190691,2009,0.185
190716,2009,0.255
190725,2009,0.25
190761,2009,0.533
190770,2009,0.408
190840,2009,0.171
190974,2009,0.545
190983,2009,0.333
191083,2009,0.078
191126,2009,0.492
191199,2009,0.135
191205,2009,0.348
191241,2009,0.793
191302,2009,0.087
191339,2009,0.124
191384,2009,0.234
191393,2009,0.228
191515,2009,0.765
191533,2009,0.48
191597,2009,0.617
191612,2009,0.133
191621,2009,0.143
191630,2009,0.706
191649,2009,0.444
191676,2009,0.667
191719,2009,0.123
191931,2009,0.59
191959,2009,1.0
191968,2009,0.769
191986,2009,0.115
192004,2009,0.0
192022,2009,0.174
192110,2009,0.727
192156,2009,0.4
192192,2009,0.308
192271,2009,0.357
192323,2009,0.615
192439,2009,0.112
192448,2009,0.354
192475,2009,1.0
192509,2009,0.133
192688,2009,0.795
192703,2009,0.5
192712,2009,0.667
192749,2009,0.567
192785,2009,0.045
192819,2009,0.591
192864,2009,0.347
192925,2009,0.0
193016,2009,0.115
193201,2009,0.333
193283,2009,0.077
193292,2009,0.455
193308,2009,1.0
193317,2009,0.503
193326,2009,0.086
193353,2009,0.379
193399,2009,0.667
193478,2009,0.087
193584,2009,0.542
193645,2009,0.314
193654,2009,0.513
193900,2009,0.793
193946,2009,0.081
193973,2009,0.382
194028,2009,0.0
194091,2009,0.363
194161,2009,0.345
194222,2009,0.058
194240,2009,0.076
194310,2009,0.451
194392,2009,0.0
194499,2009,0.712
194541,2009,0.324
194578,2009,0.458
194611,2009,0.226
194824,2009,0.87
194958,2009,0.0
194967,2009,0.23
195003,2009,0.2
195030,2009,0.75
195058,2009,0.124
195128,2009,0.313
195164,2009,0.652
195173,2009,0.365
195216,2009,0.7
195234,2009,0.571
195243,2009,0.444
195304,2009,0.75
195322,2009,0.072
195474,2009,0.5
195526,2009,0.8
195544,2009,0.429
195720,2009,0.8
195784,2009,0.0
195809,2009,0.496
195845,2009,0.333
195988,2009,0.062
196006,2009,0.107
196015,2009,0.059
196024,2009,0.5
196033,2009,0.107
196042,2009,0.202
196051,2009,0.083
196060,2009,0.71
196079,2009,0.71
196088,2009,0.617
196097,2009,0.724
196103,2009,0.333
196112,2009,0.286
196121,2009,0.581
196130,2009,0.461
196149,2009,0.5
196158,2009,0.611
196167,2009,0.438
196176,2009,0.65
196185,2009,0.565
196194,2009,0.413
196200,2009,0.313
196219,2009,0.5
196237,2009,0.476
196246,2009,0.6
196264,2009,0.083
196291,2009,0.4
196413,2009,0.781
196477,2009,0.238
196565,2009,0.053
196592,2009,0.214
196653,2009,0.061
196699,2009,0.111
196857,2009,0.62
196866,2009,0.8
197027,2009,1.0
197036,2009,0.884
197045,2009,0.35
197081,2009,0.75
197133,2009,0.946
197142,2009,0.269
197151,2009,0.7
197197,2009,0.6
197230,2009,0.375
197285,2009,0.296
197294,2009,0.052
197522,2009,0.703
197531,2009,0.6
197814,2009,0.157
197832,2009,0.333
197850,2009,0.207
197869,2009,0.646
197887,2009,0.412
197911,2009,0.273
197966,2009,0.096
197984,2009,0.235
197993,2009,0.461
198011,2009,0.093
198039,2009,0.143
198066,2009,0.0
198109,2009,1.0
198118,2009,0.095
198136,2009,0.306
198154,2009,0.165
198206,2009,0.0
198215,2009,0.458
198233,2009,0.114
198242,2009,0.0
198251,2009,0.375
198260,2009,0.061
198303,2009,0.214
198321,2009,0.271
198330,2009,0.18
198367,2009,0.086
198376,2009,0.333
198385,2009,1.0
198419,2009,0.909
198455,2009,0.032
198464,2009,0.564
198491,2009,0.481
198507,2009,0.432
198516,2009,0.726
198534,2009,0.121
198543,2009,0.344
198552,2009,0.088
198561,2009,0.365
198570,2009,0.137
198598,2009,0.302
198613,2009,0.34
198622,2009,0.056
198640,2009,0.411
198668,2009,0.6
198677,2009,1.0
198695,2009,0.409
198710,2009,0.103
198729,2009,0.208
198747,2009,0.0
198756,2009,0.395
198774,2009,0.344
198808,2009,0.087
198817,2009,0.094
198835,2009,0.421
198862,2009,0.349
198871,2009,0.062
198899,2009,0.264
198905,2009,0.048
198914,2009,0.895
198923,2009,0.182
198950,2009,0.553
198969,2009,0.232
198978,2009,0.333
198987,2009,0.175
199023,2009,0.25
199032,2009,0.19
199069,2009,0.41
199087,2009,0.048
199102,2009,0.387
199111,2009,0.526
199120,2009,0.807
199139,2009,0.533
199148,2009,0.523
199157,2009,0.384
199184,2009,0.571
199193,2009,0.598
199209,2009,0.115
199218,2009,0.614
199263,2009,0.731
199272,2009,0.368
199281,2009,0.365
199306,2009,0.318
199324,2009,0.53
199333,2009,0.077
199412,2009,0.545
199421,2009,0.182
199449,2009,0.233
199458,2009,0.0
199467,2009,0.132
199476,2009,0.471
199485,2009,0.047
199494,2009,0.036
199582,2009,0.222
199607,2009,0.56
199625,2009,0.159
199634,2009,0.157
199643,2009,0.289
199698,2009,0.333
199722,2009,0.125
199731,2009,0.5
199740,2009,0.333
199768,2009,0.063
199786,2009,0.175
199838,2009,0.368
199847,2009,0.867
199856,2009,0.151
199865,2009,0.3
199892,2009,0.049
199908,2009,0.267
199926,2009,0.0
199953,2009,0.158
199962,2009,0.258
199971,2009,1.0
199999,2009,0.362
200004,2009,0.421
200022,2009,0.2
200059,2009,0.222
200129,2009,0.0
200156,2009,0.25
200192,2009,0.5
200217,2009,0.167
200226,2009,0.0
200253,2009,0.167
200280,2009,0.25
200305,2009,0.2
200314,2009,0.0
200332,2009,0.261
200341,2009,0.0
200484,2009,0.25
200572,2009,0.167
200590,2009,0.591
200624,2009,1.0
200633,2009,0.0
200785,2009,0.467
200800,2009,0.059
200846,2009,0.0
201016,2009,0.286
201104,2009,0.37
201195,2009,0.5
201283,2009,0.75
201371,2009,0.091
201399,2009,0.2
201432,2009,0.25
201441,2009,0.49
201469,2009,0.188
201548,2009,0.488
201584,2009,1.0
201609,2009,0.5
201618,2009,0.636
201627,2009,1.0
201645,2009,0.696
201654,2009,0.556
201672,2009,0.091
201690,2009,0.192
201751,2009,0.167
201858,2009,0.375
201867,2009,0.0
201885,2009,0.252
201928,2009,0.035
201946,2009,0.0
201955,2009,0.034
201964,2009,0.5
201973,2009,0.0
202046,2009,0.222
202073,2009,1.0
202134,2009,0.127
202161,2009,0.658
202170,2009,0.4
202189,2009,0.452
202222,2009,0.036
202356,2009,0.018
202435,2009,0.1
202453,2009,0.608
202480,2009,0.542
202514,2009,0.263
202523,2009,0.686
202541,2009,0.105
202611,2009,0.065
202648,2009,0.0
202684,2009,0.152
202763,2009,0.381
202806,2009,0.111
202949,2009,0.704
203085,2009,0.136
203128,2009,0.545
203155,2009,0.275
203164,2009,0.778
203289,2009,0.6
203313,2009,0.167
203331,2009,0.462
203368,2009,0.5
203386,2009,1.0
203438,2009,0.6
203447,2009,1.0
203456,2009,0.333
203465,2009,0.111
203474,2009,0.057
203483,2009,0.0
203492,2009,0.0
203517,2009,0.342
203526,2009,0.0
203535,2009,0.75
203544,2009,0.0
203580,2009,0.182
203599,2009,0.039
203614,2009,1.0
203678,2009,0.069
203720,2009,0.176
203739,2009,0.3
203748,2009,0.0
203757,2009,0.364
203775,2009,0.375
203818,2009,0.0
203845,2009,0.333
203881,2009,0.25
203960,2009,0.0
204006,2009,0.0
204015,2009,0.182
204024,2009,0.714
204060,2009,0.333
204121,2009,0.727
204176,2009,1.0
204185,2009,0.524
204200,2009,0.357
204255,2009,0.111
204264,2009,0.227
204307,2009,0.475
204316,2009,0.179
204422,2009,0.043
204440,2009,0.2
204459,2009,0.769
204468,2009,0.294
204486,2009,1.0
204501,2009,0.919
204592,2009,1.0
204608,2009,0.626
204617,2009,0.218
204626,2009,0.464
204635,2009,0.444
204662,2009,0.0
204671,2009,0.333
204680,2009,0.111
204699,2009,0.375
204705,2009,0.354
204714,2009,0.545
204723,2009,0.857
204741,2009,0.811
204769,2009,0.625
204778,2009,0.8
204796,2009,0.688
204802,2009,0.5
204820,2009,0.143
204839,2009,0.0
204848,2009,0.0
204857,2009,0.465
204866,2009,0.0
204884,2009,0.333
204909,2009,0.455
204936,2009,0.318
204945,2009,0.026
205054,2009,0.6
205142,2009,1.0
205179,2009,0.5
205203,2009,0.231
205391,2009,0.0
205443,2009,0.188
205470,2009,0.038
205513,2009,0.4
205610,2009,0.174
205647,2009,0.103
205692,2009,0.5
205708,2009,0.311
205717,2009,0.14
205726,2009,0.162
205841,2009,0.0
205887,2009,0.318
205957,2009,0.5
205966,2009,0.0
206002,2009,0.0
206011,2009,0.0
206048,2009,0.348
206084,2009,0.163
206093,2009,0.414
206224,2009,0.667
206279,2009,0.0
206330,2009,0.217
206349,2009,0.179
206394,2009,0.167
206437,2009,0.478
206446,2009,0.0
206482,2009,0.682
206491,2009,0.261
206507,2009,0.212
206525,2009,0.467
206589,2009,0.529
206604,2009,0.292
206622,2009,0.723
206631,2009,0.222
206695,2009,0.119
206817,2009,0.063
206835,2009,0.0
206862,2009,0.111
206914,2009,0.044
206923,2009,0.36
206941,2009,0.324
206996,2009,0.154
207041,2009,0.138
207050,2009,0.231
207069,2009,0.121
207157,2009,0.0
207209,2009,0.156
207236,2009,0.179
207254,2009,0.408
207263,2009,0.318
207281,2009,0.097
207290,2009,0.11
207306,2009,0.286
207324,2009,0.152
207351,2009,0.0
207388,2009,0.457
207397,2009,0.033
207403,2009,0.667
207449,2009,0.063
207458,2009,0.481
207500,2009,0.576
207564,2009,0.083
207582,2009,0.542
207625,2009,0.44
207661,2009,0.0
207670,2009,0.054
207689,2009,0.375
207722,2009,0.231
207740,2009,0.229
207847,2009,0.36
207856,2009,0.5
207865,2009,0.204
207935,2009,0.055
207962,2009,0.526
207971,2009,0.5
208035,2009,0.25
208080,2009,0.75
208239,2009,0.0
208248,2009,0.5
208275,2009,0.0
208318,2009,0.0
208390,2009,0.0
208406,2009,0.0
208479,2009,0.514
208488,2009,0.25
208646,2009,0.0
208655,2009,0.5
208725,2009,1.0
208822,2009,0.6
208965,2009,0.0
209038,2009,0.077
209056,2009,1.0
209065,2009,0.5
209074,2009,0.0
209205,2009,0.5
209250,2009,0.047
209409,2009,1.0
209506,2009,0.0
209542,2009,0.421
209551,2009,0.518
209612,2009,0.333
209694,2009,1.0
209700,2009,0.0
209719,2009,1.0
209746,2009,0.039
209807,2009,0.278
209825,2009,0.533
209922,2009,0.556
209940,2009,0.0
210076,2009,0.214
210100,2009,0.333
210146,2009,0.111
210155,2009,0.154
210234,2009,0.25
210270,2009,0.0
210304,2009,0.0
210331,2009,1.0
210359,2009,0.277
210401,2009,0.75
210429,2009,0.231
210483,2009,0.214
210571,2009,0.466
210599,2009,0.662
210605,2009,0.051
210669,2009,0.875
210739,2009,1.0
210775,2009,0.296
210890,2009,1.0
210906,2009,0.667
210942,2009,0.257
210951,2009,0.545
210960,2009,0.375
211006,2009,0.5
211024,2009,0.0
211079,2009,0.0
211088,2009,0.462
211149,2009,0.798
211158,2009,0.392
211200,2009,0.675
211273,2009,0.842
211291,2009,0.875
211307,2009,0.146
211316,2009,1.0
211343,2009,0.0
211352,2009,0.344
211361,2009,0.25
211398,2009,0.5
211431,2009,0.348
211440,2009,0.792
211468,2009,0.5
211477,2009,0.308
211556,2009,0.8
211583,2009,0.296
211608,2009,0.234
211617,2009,0.343
211635,2009,0.0
211644,2009,0.323
211750,2009,1.0
211820,2009,0.5
211909,2009,0.875
211927,2009,0.072
211981,2009,0.158
212009,2009,0.758
212045,2009,0.364
212054,2009,0.44
212090,2009,0.445
212106,2009,0.657
212115,2009,0.361
212133,2009,0.595
212160,2009,0.328
212197,2009,0.8
212425,2009,0.313
212434,2009,0.0
212568,2009,0.0
212577,2009,0.688
212601,2009,0.412
212656,2009,0.313
212674,2009,0.682
212805,2009,0.5
212832,2009,0.727
212869,2009,0.326
212878,2009,0.037
212911,2009,0.833
212975,2009,0.692
212984,2009,1.0
213002,2009,0.233
213011,2009,0.5
213020,2009,0.4
213057,2009,0.368
213181,2009,0.724
213233,2009,0.0
213251,2009,0.8
213303,2009,0.455
213321,2009,0.455
213349,2009,0.34
213358,2009,0.133
213367,2009,0.634
213376,2009,0.208
213385,2009,0.952
213400,2009,0.0
213473,2009,1.0
213507,2009,0.667
213525,2009,0.018
213534,2009,0.0
213543,2009,0.815
213570,2009,0.389
213589,2009,0.354
213598,2009,0.37
213613,2009,0.377
213622,2009,0.2
213659,2009,0.103
213668,2009,0.778
213686,2009,1.0
213774,2009,0.244
213783,2009,0.417
213826,2009,0.455
213914,2009,0.2
213987,2009,0.333
213996,2009,0.842
214023,2009,0.944
214041,2009,0.339
214069,2009,0.25
214111,2009,0.049
214148,2009,0.429
214157,2009,0.571
214166,2009,1.0
214175,2009,0.778
214272,2009,0.42
214290,2009,0.384
214315,2009,0.0
214379,2009,0.054
214528,2009,0.747
214582,2009,0.377
214591,2009,0.556
214625,2009,0.5
214634,2009,0.0
214643,2009,0.0
214652,2009,0.25
214670,2009,0.5
214689,2009,0.5
214698,2009,0.333
214704,2009,0.455
214713,2009,0.294
214731,2009,0.176
214740,2009,0.5
214759,2009,0.2
214768,2009,0.35
214777,2009,0.75
214786,2009,0.111
214795,2009,0.444
214801,2009,0.267
214810,2009,0.415
214829,2009,0.0
214838,2009,0.667
214883,2009,0.389
214892,2009,0.333
214944,2009,0.81
214971,2009,1.0
215053,2009,1.0
215062,2009,0.908
215099,2009,0.556
215105,2009,0.639
215114,2009,0.222
215132,2009,0.559
215239,2009,0.048
215266,2009,0.269
215275,2009,0.556
215284,2009,0.231
215293,2009,0.587
215309,2009,0.016
215381,2009,0.875
215390,2009,0.375
215415,2009,0.288
215433,2009,0.403
215442,2009,0.448
215585,2009,0.046
215594,2009,1.0
215637,2009,1.0
215646,2009,0.608
215655,2009,0.471
215682,2009,0.25
215691,2009,0.476
215743,2009,0.333
215770,2009,0.75
215798,2009,0.833
215929,2009,0.583
215947,2009,0.367
215974,2009,1.0
215992,2009,0.5
216010,2009,0.341
216038,2009,0.441
216278,2009,0.667
216287,2009,0.96
216296,2009,0.341
216339,2009,0.609
216357,2009,0.167
216366,2009,0.444
216418,2009,0.351
216427,2009,0.714
216436,2009,0.435
216445,2009,0.667
216454,2009,1.0
216524,2009,0.65
216542,2009,1.0
216551,2009,0.231
216597,2009,0.852
216667,2009,0.727
216694,2009,0.333
216764,2009,0.524
216782,2009,0.366
216807,2009,0.462
216825,2009,0.047
216852,2009,0.305
216931,2009,0.438
216986,2009,0.0
217013,2009,0.0
217059,2009,0.533
217077,2009,0.409
217086,2009,0.125
217156,2009,0.887
217165,2009,0.792
217235,2009,0.53
217305,2009,0.222
217402,2009,0.727
217420,2009,0.292
217475,2009,0.048
217484,2009,0.51
217493,2009,0.5
217518,2009,1.0
217536,2009,0.75
217572,2009,1.0
217606,2009,0.0
217615,2009,0.041
217624,2009,0.079
217633,2009,0.296
217688,2009,0.267
217712,2009,0.062
217721,2009,0.27
217749,2009,0.0
217776,2009,0.12
217819,2009,0.667
217837,2009,0.162
217864,2009,0.756
217873,2009,0.443
217882,2009,0.635
217891,2009,0.509
217907,2009,0.435
217934,2009,0.429
217961,2009,0.471
217989,2009,0.131
217998,2009,0.545
218025,2009,0.103
218043,2009,0.731
218061,2009,0.429
218070,2009,0.875
218113,2009,0.071
218140,2009,0.024
218229,2009,0.379
218238,2009,0.449
218353,2009,0.049
218399,2009,0.25
218414,2009,0.4
218441,2009,0.341
218487,2009,0.045
218520,2009,0.14
218539,2009,0.438
218645,2009,0.447
218654,2009,0.294
218663,2009,0.675
218672,2009,0.226
218681,2009,0.148
218690,2009,0.074
218706,2009,0.259
218724,2009,0.436
218733,2009,0.39
218742,2009,0.374
218821,2009,0.364
218830,2009,0.033
218858,2009,0.06
218885,2009,0.034
218894,2009,0.037
218919,2009,0.282
218955,2009,0.224
218964,2009,0.544
218973,2009,0.615
218991,2009,0.124
219000,2009,0.5
219037,2009,0.625
219055,2009,0.0
219082,2009,0.25
219091,2009,0.0
219125,2009,1.0
219189,2009,0.667
219198,2009,0.333
219204,2009,0.0
219213,2009,0.0
219259,2009,0.2
219277,2009,0.0
219356,2009,0.188
219383,2009,0.333
219426,2009,0.1
219453,2009,1.0
219471,2009,0.5
219480,2009,1.0
219505,2009,1.0
219596,2009,0.8
219602,2009,0.281
219639,2009,0.5
219709,2009,0.765
219718,2009,0.138
219790,2009,0.25
219806,2009,0.232
219824,2009,0.008
219833,2009,0.439
219879,2009,0.146
219888,2009,0.068
219903,2009,0.643
219921,2009,0.542
219949,2009,0.125
219976,2009,0.148
219994,2009,0.5
220002,2009,0.2
220057,2009,0.035
220075,2009,0.152
220118,2009,0.545
220127,2009,0.8
220181,2009,0.582
220206,2009,0.0
220215,2009,0.273
220251,2009,1.0
220279,2009,0.643
220312,2009,0.063
220321,2009,1.0
220400,2009,0.049
220464,2009,0.286
220516,2009,0.0
220552,2009,0.0
220589,2009,0.32
220598,2009,0.323
220604,2009,0.174
220613,2009,0.435
220631,2009,0.0
220640,2009,1.0
220701,2009,0.938
220710,2009,0.462
220756,2009,0.8
220808,2009,0.727
220853,2009,0.708
220862,2009,0.247
220941,2009,0.103
220978,2009,0.396
221014,2009,0.333
221050,2009,0.889
221096,2009,0.111
221102,2009,0.667
221148,2009,0.48
221184,2009,0.027
221236,2009,0.667
221254,2009,0.833
221281,2009,0.579
221333,2009,1.0
221351,2009,0.75
221388,2009,0.558
221397,2009,0.097
221430,2009,0.353
221485,2009,0.036
221494,2009,0.688
221519,2009,0.909
221591,2009,0.5
221607,2009,1.0
221616,2009,0.683
221625,2009,0.536
221634,2009,0.593
221643,2009,0.051
221661,2009,0.306
221731,2009,0.0
221740,2009,0.231
221759,2009,0.555
221768,2009,0.313
221795,2009,1.0
221838,2009,0.345
221847,2009,0.355
221856,2009,0.0
221892,2009,0.444
221908,2009,0.0
221953,2009,0.237
221971,2009,0.4
221999,2009,0.848
222053,2009,0.0
222062,2009,0.191
222099,2009,0.75
222105,2009,0.714
222178,2009,0.329
222567,2009,0.063
222576,2009,0.0
222822,2009,0.167
222831,2009,0.208
222877,2009,0.0
222886,2009,0.684
222938,2009,0.404
222983,2009,0.889
222992,2009,0.036
223083,2009,1.0
223117,2009,0.0
223232,2009,0.567
223320,2009,0.083
223427,2009,0.063
223463,2009,0.471
223472,2009,0.167
223506,2009,0.105
223524,2009,0.021
223773,2009,0.079
223816,2009,0.071
223898,2009,0.045
223922,2009,0.195
224004,2009,0.273
224110,2009,0.08
224147,2009,0.5
224183,2009,0.05
224226,2009,0.091
224244,2009,0.4
224271,2009,0.8
224323,2009,0.5
224350,2009,0.0
